id,created_at,text
778353058992369664,2016-09-20 22:00:05,Would you fly a renewable-fuel-powered JetBlue Dreamliner? https://t.co/UwNhrX8h91
778337978472992768,2016-09-20 21:00:09,"Sully may be a big Hollywood hit, but you won't be able to watch it on some flights: https://t.co/JMQ75UHMQM"
778326618217390080,2016-09-20 20:15:01,These new GoPro action cams make it easy to capture your travel adventures in 4K: https://t.co/Bz0x0R6WQC
778315295551127553,2016-09-20 19:30:01,There's a $2 million solid gold toilet anyone can use in New York City — so we went to check it out: https://t.co/m7Y87K4wZs
778297064505561088,2016-09-20 18:17:34,"We're seeing amazing fares from the US to Taipei on United, starting at $531 round-trip this fall: https://t.co/vuYJKVGydm"
778292687266951168,2016-09-20 18:00:11,Starwood's most sought-after Hawaiian resort is every bit as magical as you'd expect: https://t.co/fitV9fNuU5
778262005715042304,2016-09-20 15:58:16,Pretty rare that we see award availability like this to New Zealand — fly lie-flat biz on the cheap: https://t.co/bWVVNSH4tc
778260058547195904,2016-09-20 15:50:31,"Another incredible sale from JetBlue — one-way flights from just $33 or 1,500 points! But you need to book today: https://t.co/ohTmIHDYID"
778247373105401856,2016-09-20 15:00:07,"From fine dining eateries to laid-back local joints, these 10 new restaurants alone are worth the trip to Miami: https://t.co/K6IY4uFvav"
778247059296092160,2016-09-20 14:58:52,Waived United change fees if you're flying to or from Costa Rica today: https://t.co/DILXlIFGmX https://t.co/R9mz08SLty
778233053713801217,2016-09-20 14:03:13,One of the best deals we've seen to Puerto Rico: https://t.co/g5CVFvVlHp
778225474166071296,2016-09-20 13:33:06,Hey Amex cardholders — there are more Hamilton tickets up for grabs if you call right now: https://t.co/ozOWyZHFFo
778223480676294657,2016-09-20 13:25:11,"For better or worse, the Marriott/Starwood merger is now expected to close Friday morning: https://t.co/Uw2vAMk6sS"
778202055856967682,2016-09-20 12:00:03,You can book some extraordinary award flights on these 11 unusual routes from North America: https://t.co/7QlscHtj5P
778035971862388736,2016-09-20 01:00:05,There’s much more to Instagram than filters and likes — it can also help you plan an incredible trip: https://t.co/3s2SfmEcwx
778029642154381312,2016-09-20 00:34:56,@I_AM_Dunn yea I dislike the disjointedness of LAX
778029551205187584,2016-09-20 00:34:34,@kevinmeyers this makes it better (don't mind the rain clouds- it's going to be hot and sunny every day!) https://t.co/LFvVs82Ri4
778029033271484416,2016-09-20 00:32:31,"@kevinmeyers haha trust me..  but when you need the latest flight to Miami, you are left with no other option"
778028301684207616,2016-09-20 00:29:36,@GskNyc maybe you can if full fare and use AA but doubt it. Call Qantas
778027969998680064,2016-09-20 00:28:17,"Laguardia at 830pm is especially forsaken, with no @tsa precheck and the @AmericanExpress Centurion Lounge closed 😱😱😱"
778020856312102912,2016-09-20 00:00:01,"Delta continues to up its game in Seattle, with tons of bonus miles for locals and more: https://t.co/1O2CCv3Ssx"
778005780964323329,2016-09-19 23:00:07,Have some extra IHG points sitting around? You’ll get a big bonus when you transfer them to United: https://t.co/V2kRkPsOMo
777986879195013120,2016-09-19 21:45:00,New flights from the US to Cuba are causing an unexpected headache for crew members: https://t.co/HzBlGKUnLI
777983972697661440,2016-09-19 21:33:27,RT @GLG: Say points! @thepointsguy and GLG Council Member Brian Kelly snapped a selfie at our NY office after last week's Q&amp;A https://t.co/…
777960475904487424,2016-09-19 20:00:05,What do you think of American's latest website update? https://t.co/zHYFVksfj0
777949130848993280,2016-09-19 19:15:01,Check your Amex Offers now to avoid missing out on some pretty generous statement credits: https://t.co/TzKhfMGP2T
777947725174300672,2016-09-19 19:09:25,"@ar33f3r probably not going away anytime real soon in my opinion, but only @chase can respond officially"
777947071819182080,2016-09-19 19:06:50,When there's an Emmy in the overhead bin! Congrats @KeyAndPeele https://t.co/1oJJtq9rGU
777941584100794369,2016-09-19 18:45:01,"If you'd rather have miles than hotel points, this deal could be worth checking out: https://t.co/1DZlTUdGtq"
777934035662151680,2016-09-19 18:15:02,"British Airways may be cutting back biz-class amenities, but first-class passengers will be getting some new perks: https://t.co/owyLryuoJJ"
777930678566424577,2016-09-19 18:01:41,"@jetblue Mint suites are my favorite way to fly domestically. Not only do you get an individual,… https://t.co/WQAy5ZAJk8"
777926482064572417,2016-09-19 17:45:01,"Forget chewing gum — in Singapore, visiting airport lounges without the proper credentials could land you in jail: https://t.co/iNP2stN2Dk"
777920717291606018,2016-09-19 17:22:06,@Fawadnk @JetBlue it's the logo of their restaurant partner @Saxonandparole - one of their signature dishes
777918932220940288,2016-09-19 17:15:01,"What would you do with 15,000,000 frequent-flyer miles? https://t.co/TkttBsCXPo"
777912087070650368,2016-09-19 16:47:49,@jemooney cheddar and chive biscuit sandwich
777911381613907972,2016-09-19 16:45:00,"Mixed news for Florida — the transmission zone is expanded in Miami Beach, another neighborhood declared ""Zika-free"":https://t.co/cW3HH2Zt2e"
777911214458318849,2016-09-19 16:44:21,"Today's @jetblue menu. I hit the squash, polenta (amazing) &amp; cheddar biscuit sandwich. I fist pumped multiple times https://t.co/ooHOZv295E"
777910710139432964,2016-09-19 16:42:20,I will go as far as to say that food in @jetblue Mint is the best in the domestic skies. I audibly YUM'd twice! https://t.co/25M0uXbmk1
777900469066706944,2016-09-19 16:01:39,This new Google app seems like a must-have for every traveler: https://t.co/g2x9xj8Aaj
777896285797875712,2016-09-19 15:45:01,"Austrian's launching nonstop service from LAX to Europe in April, with 6+ business-class award seats on every flight:https://t.co/nUH1XcwjNf"
777888736910594050,2016-09-19 15:15:02,Thinking about a trip to Europe this winter? Great deals right now — baggage and seat assignment included: https://t.co/V8FytqRdr6
777881183304548352,2016-09-19 14:45:01,Enter to win tickets to the Demi Lovato/DNCE show @ L.A. Live. Tickets are courtesy of Marriott Rewards: https://t.co/q7ky8J2QGG
777873091149991940,2016-09-19 14:12:51,Amex is matching Citi's incredible free night perk at select hotels — but it gets even better than that: https://t.co/aEEBvvPsFu
777861983437664256,2016-09-19 13:28:43,We got up close to the stars at last night's Emmy Awards: https://t.co/AAUD3AsmRV
777854772745383937,2016-09-19 13:00:04,How to best take advantage of Starwood's top Platinum elite perk: https://t.co/bKOsSEsKEJ
777839687729684480,2016-09-19 12:00:07,"Yes, even “regular” folks can afford some forms of flying private: https://t.co/U9pz7rRIpV"
777743554550435840,2016-09-19 05:38:07,@BobbySacamano hotels? Transferring to Hyatt can be huge value
777707675660394497,2016-09-19 03:15:33,When everyone is in the priority lane #emmys https://t.co/gx5YjIj8zS
777681114232008704,2016-09-19 01:30:00,"Tempting fate by eating fugu (blowfish), plus six other fun things to do in Osaka: https://t.co/o14LGugvab"
777678494432006144,2016-09-19 01:19:36,I ❤️ @jimmykimmel' mom #emmys https://t.co/50aVUjrIl3
777678380787380228,2016-09-19 01:19:09,Fun fact: they play NFL football during the commercial break at #Emmys https://t.co/2Xc6apml7U
777658482833010688,2016-09-19 00:00:05,"Art and design fans will love @porterairlines' branding, an elegant return to the golden age of aviation: https://t.co/Zh8tVt6WvU"
777647010467811328,2016-09-18 23:14:29,@bharmalmustafa it should be available in the spring for next year. We will cover it when it becomes available
777646842930573313,2016-09-18 23:13:49,@otoro7 @TOMFORD
777637458313752576,2016-09-18 22:36:32,"Sadly #TPGtv wasn't nominated, but @chase invited me to #TheEmmys so follow along on Snapchat and Insta stories! https://t.co/7657i36tX5"
777635815383965696,2016-09-18 22:30:00,"Want $500 in free airfare? That's enough for two transcons on Alaska's new flights to San Diego, Portland and more: https://t.co/mvhKdpWUND"
777630451733176320,2016-09-18 22:08:42,"@NotDrJ @andazweho agree. But when you're in a rush and need to get ready for an event, room service is clutch"
777629639883710464,2016-09-18 22:05:28,@BHSushi @andazweho it's still Hyatt now!
777629585743634436,2016-09-18 22:05:15,"@CoryStinebrink haha yea I don't want that much TV, but chase invited me so I figured why not. I would use 200k points on much more!"
777628720903237632,2016-09-18 22:01:49,@erinekwok hm I don't know if anyone has tried that yet.
777625366454087680,2016-09-18 21:48:29,@BHSushi @andazweho fully understand that but when you have 45 mins to eat and get ready walking to a restaurant doesn't work
777618437996556289,2016-09-18 21:20:57,@TahsirAhsan I thought it has 2 Michelin stars?
777618230760222724,2016-09-18 21:20:08,@MarkSoFla I wouldn't because if you have more than you can use you should just be using a 2% cash back card
777617647785476097,2016-09-18 21:17:49,@mkarolian @TheEmmys @Chase the event hasn't started yet. I will disclose when I attend the event and in the blog post after
777616205607690240,2016-09-18 21:12:05,@morselmania @TheEmmys @Chase there was a card member email sent out (make sure you're signed up). We wrote last yr https://t.co/ZGMGrtUpmx
777613172073037824,2016-09-18 21:00:02,Already have Global Entry but don't want to waste your credit? See how you can gift it to a friend: https://t.co/WAiPiecQW8
777612496995704832,2016-09-18 20:57:21,@SterlingSaid @andazweho @craigsla @myfitfoods yea I just used @Seamless - hoping it comes quick because I'm in a time crunch
777612289922838529,2016-09-18 20:56:31,@MultipleMigzs @TheEmmys @Chase per person
777612001665167360,2016-09-18 20:55:23,@mkarolian @TheEmmys @Chase and I am disclosing it openly and will in the blog post.
777611353594789888,2016-09-18 20:52:48,@panameragirl @Gogo jackpot is a webpage loading in under a minute 😜
777610956067082240,2016-09-18 20:51:13,@mkarolian @TheEmmys @Chase chase invited me as a guest of theirs
777608536838635521,2016-09-18 20:41:37,I value Ultimate Rewards at way more than 1 cent a piece so I'd recommend buying the package for $2k unless you have zillions of points
777608355628015617,2016-09-18 20:40:53,Off to the @TheEmmys with @chase Sapphire access. 200k points or $2k and card members can get this VIP package https://t.co/kn4yP1JYMJ
777607740382294017,2016-09-18 20:38:27,@CLK55 I want my room service!!! #hangry https://t.co/HCvfjHD8kI
777607365608677376,2016-09-18 20:36:57,"@Hokies2688 @jeff11218 the point is a full service hotel should be full service. I can clean my room too, so should I?"
777607117389737984,2016-09-18 20:35:58,@panameragirl every day 11-530pm no service. Weekends 12-530pm block
777604891975921665,2016-09-18 20:27:08,"Hmm the restaurant is open @andazweho, yet no room service, yet you tout ""text us anytime- whatever you need"" https://t.co/HvZG5wmBC3"
777604164322865152,2016-09-18 20:24:14,@richkeith @KLM @AmericanExpress I have had amazing experience with purchase protection using #amexplatinum . Keep me updated!
777604010417098752,2016-09-18 20:23:37,"@WC2016champion 777 is nice, but first class isn't as nice as Suites. But still a great experience"
777603706225238017,2016-09-18 20:22:25,@richkeith @KLM yikes! What credit card do you buy it with/ buy your flight with? There may be protection there
777602438660370432,2016-09-18 20:17:23,No room service from 11am-530pm daily. Really @andazweho? Full service hotels should be... full service 💡 #hangry
777590519559892993,2016-09-18 19:30:01,Sad news for A380 fans — Singapore's planning to retire its very first superjumbo: https://t.co/MV9F4t3AWz
777570861054357504,2016-09-18 18:11:54,@skidder @Gogo yea it took 5-6 minutes to load Facebook to the point where I could click on the button to access my business page 🙄
777570191186296832,2016-09-18 18:09:14,@nomadicmatt @Gogo ha.. I think I'm on like a 2400 connex today
777567891898060800,2016-09-18 18:00:06,"Why you might want to hang onto the Hyatt Visa card after you get Chase Sapphire Reserve, despite some overlap: https://t.co/Yd6SfeP86X"
777566970103357440,2016-09-18 17:56:26,@JennHGA8 @Gogo true. Domestic airlines are so luxurious and relaxing its best to enjoy in flight experience 😂
777564806576496640,2016-09-18 17:47:51,"I think @Gogo should add in screeching modem sounds when you connect, because more often than not it's slower than 1992 dial up"
777555920926699520,2016-09-18 17:12:32,@dmwisa yes
777545225786961921,2016-09-18 16:30:02,How to leave the Priority Pass cards at home and still enjoy lounge access: https://t.co/LfWOyGKJoq
777538794895532032,2016-09-18 16:04:29,"While millions of people a day listen to Delilah's smooth voice and steady advice on the radio,… https://t.co/jgWG4YIAAA"
777533811567374337,2016-09-18 15:44:41,@JohnPhillips @Chase you are quick on the uptake! I like teaching students who get it 😜✈️✈️
777522582329303041,2016-09-18 15:00:03,"You’d love to know if annual fees count toward spending requirements, wouldn’t you?https://t.co/YyzUava9XD"
777499922220199936,2016-09-18 13:30:01,There's a fantastic new sign-up bonus for the Barclaycard Arrival Plus card — it might not last long: https://t.co/MraY9jtqa4
777477296840069121,2016-09-18 12:00:07,Want to transfer your hotel points to an airline? Here's when that could make sense: https://t.co/EmBTe1A8tq
777366161688145920,2016-09-18 04:38:30,@ExcelsiorSrvcs @MarketWatch it's not playing Russian roulette if you financial discipline.
777318728757186560,2016-09-18 01:30:01,The rule that airlines don't want you to know (it could net you hundreds in cash the next time something goes wrong):https://t.co/uRpR4WZ8sx
777296096229924864,2016-09-18 00:00:05,Forget Auckland. Wellington is the new place to be in New Zealand: https://t.co/TveNQ4ujlc
777273427908452356,2016-09-17 22:30:00,"From NY to LA, a roundup of the top Priority Pass lounges in the country: https://t.co/WzoxirINVR"
777268369791725568,2016-09-17 22:09:54,RT @kavyaSukumar: Taking my #SapphireReserve card for a spin with this trip to India &amp; Nepal. H/T to @thepointsguy for introducing me to my…
777250811357212672,2016-09-17 21:00:08,See how the right credit card can get you Global Entry and TSA PreCheck for free #TPGtip: https://t.co/9fMcEFv960
777228138271080449,2016-09-17 19:30:03,Behold! AA's brand-new premium-economy and business-class seats are here. Check them out on the 787-9 Dreamliner:https://t.co/Q436vb8PbH
777224062091145216,2016-09-17 19:13:51,"Seattle for the day. So excited to meet the humanitarian behind that smooth ""Delilahhhh"" voice! Look forward to teaming up w @PointHopeOrg"
777216713456623616,2016-09-17 18:44:39,"Gorgeously gray @ Seattle, Washington https://t.co/wDc1DFPtju"
777206573835784192,2016-09-17 18:04:21,"First time staying at an MGM property in Vegas to earn Hyatt points. The Aria is nice, but… https://t.co/WqqUC1tXT4"
777205498227531776,2016-09-17 18:00:05,How to not be a rookie road warrior: https://t.co/H0xSBAu3ek
777182837074042880,2016-09-17 16:30:02,Can you imagine showing up to the airport for your dream trip and your ticket doesn’t exist? https://t.co/GMOI10LIAA
777160210867638272,2016-09-17 15:00:07,"This new restaurant in a retired Boeing 737 in China gives new meaning to the phrase ""airplane food:"" https://t.co/zk0VxZ0ISP"
777137538272071680,2016-09-17 13:30:02,Who's steering this thing? https://t.co/Cd4AZQ3BUk
777114891945582592,2016-09-17 12:00:02,"Trump vs. Hillary (private plane edition), a new economy flight perk and other top stories from this week: https://t.co/ZcLtQA1W7C"
776948795036708864,2016-09-17 01:00:02,"So, who’s going to see #Sully this weekend? https://t.co/UByTL2IJFA"
776946346951634944,2016-09-17 00:50:18,"@henriktravel no to all, but really have my eye on Bhutan (though im not great at altitude, so have some concerns there!)"
776933720808787968,2016-09-17 00:00:08,Glasses banned! https://t.co/QGdc7gcRqY
776924209683525632,2016-09-16 23:22:20,@TarunPSingh don't pay interest- it negates the points earned!
776924025981403137,2016-09-16 23:21:37,@Simeone7 That's why I go for tea on BA.. they definitely know that!
776923938567970816,2016-09-16 23:21:16,@henriktravel I look forward to meeting one day and talking travel! What's the most underrated country you've visited?
776923723945414656,2016-09-16 23:20:24,"@JC10380 should be automatic, but after you hit call and see if they can process quicker"
776918617652736000,2016-09-16 23:00:07,Everything you always wanted to know about turbulence but were afraid to ask: https://t.co/SBjY3fFjuy
776903520435867648,2016-09-16 22:00:08,There's something exhilarating about powerless flight: https://t.co/vQEaX6aM86
776898214981230592,2016-09-16 21:39:03,"@bigjrun10k the signup bonus value alone is worth a minimum of $1,500 plus $300 in travel. All for $450 = no brainer of the century"
776893358702821377,2016-09-16 21:19:45,Best improvement on the new iOS has to be the ability to take pictures and listen to music at the same time!#walkandchewgum
776892306792128512,2016-09-16 21:15:34,NYC via #iphone7plus and @letsjetsmarter. Not Hamptons bound- going the other way this evening 🚁🛫 https://t.co/twk9VbFivk
776888406076907520,2016-09-16 21:00:04,Prepare to pay more for advance seat selections on Emirates: https://t.co/GQdoYAIj7s
776887866425081856,2016-09-16 20:57:55,@Iloveericslynch @Bose sound is great and battery charge even better
776886724265861120,2016-09-16 20:53:23,"No headphone jack, no problem- thanks to the new Bluetooth @bose QC35 which are rad https://t.co/r4qrIA2gYG"
776880844753428481,2016-09-16 20:30:01,The new anti-terrorism iWatchLA app helps people in Los Angeles say something if they see something: https://t.co/8zscwPmxdY
776873368683290626,2016-09-16 20:00:19,Hilton's going to start offering a 25% discount off the best rate if you find a lower price somewhere else: https://t.co/gy7tidHp0e
776858221189267456,2016-09-16 19:00:07,"Cocktails bars, Michelin stars, castles, gardens and other must-see places in Osaka: https://t.co/o14LGugvab"
776846868194045952,2016-09-16 18:15:01,"If you have an Amex card and you're planning to stay at a Westin, this deal is for you: https://t.co/R5FoXdN8iA"
776839317758943232,2016-09-16 17:45:00,"Don't want to wait for your new card to arrive in the mail? One bank lets you use it right away, via tap-to-pay: https://t.co/wAjGIkEzTS"
776838360006557696,2016-09-16 17:41:12,Getting my #SapphireReserve was way more exciting than the #iPhone7Plus ✈️✈️
776830634371145728,2016-09-16 17:10:30,One of the best deals we've seen from New York to Singapore — $587 round-trip on United and ANA: https://t.co/Y1Pz5GgbTI
776807522963369984,2016-09-16 15:38:40,An exceptional deal on flights to Ecuador — just $303 round-trip from NYC on American: https://t.co/l3FLkUvWmy
776805347579138048,2016-09-16 15:30:01,Another opportunity to snag 500 free Virgin America points with minimal effort: https://t.co/utcgTEEB6t
776794446595813376,2016-09-16 14:46:42,"If you're in NYC (Uber) or a whole bunch of cities (Lyft), score a free ride this weekend — existing users included:https://t.co/yq5lS7s4TL"
776791635573215232,2016-09-16 14:35:32,Christmas in September! #iPhone7Plus I think I love the matte https://t.co/XlbOfRJqX5
776780681829425153,2016-09-16 13:52:01,There's a fantastic new sign-up bonus for the Barclaycard Arrival Plus card — it might not last long: https://t.co/MraY9jtqa4
776767645190238210,2016-09-16 13:00:12,Looking for a credit card that waives interest charges at signup? These 6 have you covered: https://t.co/OUB8bKwyIY
776760010193985536,2016-09-16 12:29:52,Visa just pulled the Hilton free night offer that wasn't scheduled to end until December 31: https://t.co/bMXyrD8IDA
776752525911265282,2016-09-16 12:00:08,A cautionary tale on how an airline can fail to ticket an award: https://t.co/GMOI10LIAA
776744030596009984,2016-09-16 11:26:22,"RT @MCLaMagna: .@thepointsguy: ""Once you start flying first class, you can’t go back to coach.” https://t.co/ZXxanep2xF

Also a gr8 Real Ho…"
776743295036776448,2016-09-16 11:23:27,@OneMileataTime @rugboat agree with Ben
776614111165710340,2016-09-16 02:50:07,RT @MarketWatch: He has 30 credit cards and a credit score of 805. @ThePointsGuy lets us in on his secrets: https://t.co/ToTLqGOY6G
776605712524910592,2016-09-16 02:16:45,@cbreezy44 you can use the points to buy any airline ticket (almost). And they transfer to Korean and Virgin Atlantic who are delta partners
776586426993422336,2016-09-16 01:00:07,"Get room upgrades, free breakfast, late checkout and more with Chase's Luxury Hotel &amp; Resort Collection: https://t.co/pmXEE1t8DE"
776571305399193600,2016-09-16 00:00:01,Attention Samsung Galaxy Note 7 owners: new restrictions make it difficult to use your phone on a flight: https://t.co/q0fbWhnSBt
776556231733354496,2016-09-15 23:00:08,Upping the WOW factor once again: the low-cost carrier is offering $99 flights from Miami to Iceland next spring: https://t.co/ujYIw0e84k
776541145648115712,2016-09-15 22:00:11,JetBlue flies where? Check out these lesser-known routes that can bring you to snowy peaks or sizzling beaches: https://t.co/S6xmVc2HFm
776526034799693824,2016-09-15 21:00:08,Here’s the scoop on booking the best deals for Mardi Gras: https://t.co/8cMHIRfgrG
776510945388482560,2016-09-15 20:00:10,Travel back in time with these gorgeous Swissair ads from yesteryear #tbt: https://t.co/rsQHSApDPH
776496081597140992,2016-09-15 19:01:07,American's brand-new premium-economy and business-class seats are here. Check them out on the 787-9 Dreamliner: https://t.co/Q436vaRdN7
776480816817856512,2016-09-15 18:00:27,Sad news for A380 fans — Singapore's planning to retire its very first superjumbo: https://t.co/MV9F4t3AWz
776473168072413184,2016-09-15 17:30:04,"Only 30 minutes until you can buy Olive Garden’s Never Ending Pasta Pass — think all 21,000 will sell out? https://t.co/mkyOWuWEqM"
776461515524345856,2016-09-15 16:43:45,"Use United miles to fly one of the best biz products to Asia — availability is wide open, but it won't last: https://t.co/gSkbBn5dQz"
776458060906663936,2016-09-15 16:30:02,The rule that airlines don't want you to know (it could net you hundreds in cash the next time something goes wrong):https://t.co/uRpR4WZ8sx
776449395852271616,2016-09-15 15:55:36,"Tune in y'all.. I'm highly caffeinated, so this should be fun!✈️✈️ https://t.co/NrxKaSJqPX"
776448668849233920,2016-09-15 15:52:43,Incredible Delta One (business class) fares to China — book quickly! https://t.co/ffsStvgfQ6
776443019427975169,2016-09-15 15:30:16,30 mins! Can't wait  https://t.co/hZ3FgLicYN
776442965426315265,2016-09-15 15:30:03,Every time you swipe your #SapphireReserve an angel flies first class 👼🏼
776435244257861633,2016-09-15 14:59:22,"Want $500 in free airfare? That's enough for two transcons on Alaska's new flights to San Diego, Portland and more:https://t.co/mvhKdpWUND"
776422673953861632,2016-09-15 14:09:25,Amazing fare — fly from a bunch of US cities to Panama from just $236 round-trip on American: https://t.co/NOjJcbbNve
776420353153245189,2016-09-15 14:00:12,"Register for the next batch of Freedom 5x bonus categories, including wholesale clubs, department and drug stores: https://t.co/Zw7RGDRHN4"
776412760787656705,2016-09-15 13:30:01,Speaking with @MarketWatch from the TPG office today at noon!
776409523250692096,2016-09-15 13:17:09,RT @MCLaMagna: Our live interview with @thepointsguy is tomorrow! Send me your q's and mark your calendar https://t.co/A6eCjBvQ0v https://t…
776405233782054912,2016-09-15 13:00:07,I finally have it! Here's how I got approved for the Chase Sapphire Reserve: https://t.co/9EZSQjMmFA
776390139865997312,2016-09-15 12:00:08,"Looking for an economy, business or first-class award to Israel? From Swiss to El Al, here are all of your options: https://t.co/Hdh9GMVPfM"
776379965503930368,2016-09-15 11:19:42,@large_dave @united to be clear my complaint was handled in person at the airport - not via customer services
776253118736633856,2016-09-15 02:55:40,.@Achapphawk beyond amazing performance tonight!! LMK when I can help you with your points ✈️✈️
776224042885849088,2016-09-15 01:00:08,Traveling to the land of Malbec and tango is now a bit cheaper: https://t.co/ojeimRsiyI
776208939826294788,2016-09-15 00:00:07,"According to Airbus, Vietnam Airlines is launching nonstop A350 service to the US: https://t.co/8FjRPjZp6F"
776193839723753472,2016-09-14 23:00:07,"A world-famous astronaut recently flew Emirates’ fantastic first class — here's how you can, too: https://t.co/YMWCmKyCuU"
776178729428983808,2016-09-14 22:00:04,Get ready for more cheap Europe fares! Norwegian will begin nonstop service from four US airports to Barcelona: https://t.co/3xG6srP3wL
776167391042469888,2016-09-14 21:15:01,Boeing's future appears to be in China's hands: https://t.co/KXo7lqdWon
776161269074259968,2016-09-14 20:50:41,"RT @NotAtAllUnited: @thepointsguy and @united knew of your equip swap 31 hours in advance, which might be time enuff to nab another 1st htt…"
776159631936720897,2016-09-14 20:44:11,@MatthewSlagle @jetblue is hard to beat
776156068703457280,2016-09-14 20:30:01,Where to stay in Downtown LA? The Ritz-Carlton has a prime location but it sure feels like you're in a mall: https://t.co/Q0YqNJsCg6
776150028146479105,2016-09-14 20:06:01,It's your last chance to activate your Chase Freedom Q3 bonus to earn 5x points on dining: https://t.co/lkljONFlMN
776145116696236032,2016-09-14 19:46:30,My experience flying the not-so-friendly skies with @United yesterday: https://t.co/QQKN7DL36p
776133466349907968,2016-09-14 19:00:12,"Finally, some good news from the TSA: https://t.co/tb5trcWh4H"
776118020980613120,2016-09-14 17:58:50,Who wants to go to Iceland? It's just $230 round-trip from NYC: https://t.co/u5un2JrFsC
776103284339638272,2016-09-14 17:00:16,"It's Hillary vs. Trump, TPG-style — which candidate has the best private plane? https://t.co/qgriBTIRRF"
776088175831769088,2016-09-14 16:00:14,Uber’s letting more customers schedule rides in advance. Has it rolled out to your city yet? https://t.co/u0Q3IBsP3z
776077336454139905,2016-09-14 15:17:10,"Fantastic deal — get $20 off a Lyft Premier ride, even if you're already a customer: https://t.co/00eFr37Hfg"
776074258506092544,2016-09-14 15:04:56,"Planning to stay at a Waldorf Astoria, Conrad or Curio hotel? You can get a free night when you buy a two-night stay:https://t.co/0iq7kabZ05"
776065485695623168,2016-09-14 14:30:05,"As of today, Delta elites no longer have Virgin Atlantic Clubhouse access at Heathrow Airport: https://t.co/W26dPhqkFL"
776057955145830402,2016-09-14 14:00:09,Save big on Delta awards to Hawaii with this flash sale ending tonight: https://t.co/WS1Wo98ztM
776042845371179008,2016-09-14 13:00:07,"Here’s a roundup of the top Priority Pass lounges in the US, from sea to shining sea: https://t.co/WzoxirINVR"
776031587184017408,2016-09-14 12:15:23,"RT @AirlineFlyer: Yo, flight attendants (and everyone): Only the Note 7 is recalled, not every Samsung phone. Please make a note of it http…"
776030624276676608,2016-09-14 12:11:33,@karneyeu I have never found it to be worth it#
776030554663841793,2016-09-14 12:11:16,What's more desirable in a mate: good looks or strong credit score and desire to travel? 😂✈️
776027736192057344,2016-09-14 12:00:04,Check your Amex offers to see if you’re eligible to save on a hotel booking: https://t.co/W6ZE1rUnVL
775884349145219073,2016-09-14 02:30:18,@SundayWeTennis no
775880284864733184,2016-09-14 02:14:09,@PhillyNate83 send Rasa my love!
775878858323136512,2016-09-14 02:08:29,@davecochrane I don't even want to know how to do that!
775878750068236288,2016-09-14 02:08:03,@Jason_Selzer no it's tied to your credit so you should be fine
775878679427768324,2016-09-14 02:07:46,@JetBlue just ask @Beyonce!
775876181350645760,2016-09-14 01:57:51,An urgent message for @jetblue 🍋🍋🍋 https://t.co/UKpqmEZBib
775874622457798657,2016-09-14 01:51:39,@skidder life is so not fair
775873876697968640,2016-09-14 01:48:41,@skidder well on the bright side you get one more night of Hyatt Diamond requal🎉
775873012365131776,2016-09-14 01:45:15,"Nothing says ""Welcome to New York"" like circling in an air traffic control pattern over JFK for 45 minutes!"
775861653711630337,2016-09-14 01:00:07,Dreading your overnight layover? How about this 47-year long one: https://t.co/GjXVhTAnvT
775848191845466112,2016-09-14 00:06:38,"@staunderson I don't believe that counts, but never hurts to try!"
775846535477071872,2016-09-14 00:00:03,"5 easy day trips from London, including historic Stonehenge, beachside Brighton and the charming English countryside:https://t.co/t2YOQw8N3j"
775843340407361537,2016-09-13 23:47:21,"@the_caseinpoint exactly my point. It wasn't the end of the world, but just shows a disconnect between customer service and premium pax"
775831435349405696,2016-09-13 23:00:03,12 new and future Ritz-Carlton properties you need to stay at: https://t.co/iUUKAnlbuc
775825697986060288,2016-09-13 22:37:15,Great stay at the Driskill Hotel in Austin. Where else can you earn @hyatttweets points and… https://t.co/8PLCacRQPD
775822479608586240,2016-09-13 22:24:27,@shage05 @rgm1 @united trust me I get that things happen. But in this situation a simple heads up in advance would have let me rebook
775822403888816128,2016-09-13 22:24:09,"@shage05 @rgm1 @united nailed it. They downgraded me 24+ hours in advance, but didn't tell me until check-in when few options existed."
775822155321704448,2016-09-13 22:23:10,@maitri0786 plus difference in fare I assume?
775821901671243776,2016-09-13 22:22:10,@FrederickWendor @united agree
775821764626489345,2016-09-13 22:21:37,Epic trolling if I've ever seen 😂 https://t.co/O8kNwPb63d
775816356578996224,2016-09-13 22:00:08,Watch Carnival's largest and newest ship destroy an Italian marina as it cruises past: https://t.co/Cd4AZQ3BUk
775810795640717313,2016-09-13 21:38:02,@rgm1 @united I didn't realize at the time it was downgraded and united doesn't oversell first so I didn't think it would be an issue
775809476427337728,2016-09-13 21:32:47,"@rgm1 @united I did not know then that they were downgrading me to coach. If so, I would have made other plans. That's my point"
775808960595058688,2016-09-13 21:30:44,@rgm1 @united because the seat map yesterday 24 hours prior to departure was the smaller plane. That's how I know
775804668131717133,2016-09-13 21:13:41,@rgm1 @united equipment was changed yesterday - my only wish was to be told in advance of downgrade do I could plan accordingly
775802061162024964,2016-09-13 21:03:19,"@bigtrendsetter @rgm1 @BritFunTravel someone who is 5'4"" will never understand"
775801910557184001,2016-09-13 21:02:43,@KauaiMinnesotan @united right it's a regional jet window seat. Prob less room than mainline middle
775801614397415424,2016-09-13 21:01:33,@peterpham @bigtrendsetter @JetBlue @service @schneider @ZachHonig we should check this out!
